info,title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 11,3 kW / Leistungszahl (COP): 3,7 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Stiebel Eltron WPL / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Temperatur-Obergrenze: 40 °C / ...","Stiebel Eltron WPL 18 (11,3 kW)",8383.27," Stiebel Eltron WPL 18 (11,3 kW)","11,3",9701,/preisvergleich/Relocate/540734551.html?categoryId=18459&pos=5&price=8383.27&productid=790063&sid=9701&type=offer,790063,18459, 
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 9 kW / Leistungszahl (COP): 3,9 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 50 °C / Temperatur-Obergrenze: 35 °C / ...",Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),9262.13, Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),9,297223,/preisvergleich/Relocate/436143921.html?categoryId=18459&pos=5&price=9262.13&productid=1066890&sid=297223&type=offer,1066890,18459," VIESS­MANN Vi­to­cal 300-A, Typ AW­CI-AC301. A Luft/Was­ser-Wär­me­pum­pe mit 3-9 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)",4417.99," Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)","5,6",276812,/preisvergleich/Relocate/387842803.html?categoryId=18459&pos=5&price=4417.99&productid=4646937&sid=276812&type=offer,4646937,18459," VIESS­MANN Vi­to­cal 200-S Typ AWB-AC 201.B/C AWB-AC 201.B07 - 5,6 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact (8 kW),6288.0, Rotex HPSU compact (8 kW),"5,51",223861,/preisvergleich/Relocate/367008570.html?categoryId=18459&pos=2&price=6288.0&productid=2611201&sid=223861&type=offer,2611201,18459, Rotex Paket 21C Luft-/Was­ser-Wär­me­pum­pe HPSU com­pact 308 8 kW+ 300 L Spei­cher
"Trinkwasser-Wärmepumpe, Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 1,6 kW / Leistungszahl (COP): 4,1 / Energie-Effizienzklasse Raumheizung bei 55°C: A Watt / verwendbar für: Trinkwasser / Serie: Stiebel Eltron WWK / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 55 °C / ...","Stiebel Eltron WWK 300 (1,6 kW)",2232.3," Stiebel Eltron WWK 300 (1,6 kW)","1,6",280623,/preisvergleich/Relocate/351170771.html?categoryId=18459&pos=5&price=2232.3&productid=1434231&sid=280623&type=offer,1434231,18459, Stie­bel Eltron 231210 - Warm­was­ser Wär­me­pum­pe WWK 300 elec­tro­nic
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 1,67 kW / Leistungszahl (COP): 3,7 / verwendbar für: Trinkwasser, Luftkühlung / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 65 °C / Wasserinhalt im Kessel: 308 Liter / ...","Viessmann Vitocal 161-A WWK (1,67 kW)",2055.66," Viessmann Vitocal 161-A WWK (1,67 kW)","1,67",294528,/preisvergleich/Relocate/559985719.html?categoryId=18459&pos=2&price=2055.66&productid=4636818&sid=294528&type=offer,4636818,18459, Warm­was­ser­wär­me­pum­pe Vi­to­cal 161-A
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 2,52 kW / Leistungszahl (COP): 4,3 / verwendbar für: Trinkwasser / Serie: Buderus Logatherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Wasserinhalt im Kessel: 260 Liter / Temperatur-Untergrenze: 5 ...","Buderus Logatherm WPT270/2 I-S (2,52 kW)",1919.0," Buderus Logatherm WPT270/2 I-S (2,52 kW)","2,52",9701,/preisvergleich/Relocate/447473948.html?categoryId=18459&pos=2&price=1919.0&productid=4247475&sid=9701&type=offer,4247475,18459, 
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 14,5 kW / Leistungszahl (COP): 3,5 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 65 ...","Viessmann Vitocal 350-A AWHI 351.A14 (14,5 kW)",10496.63," Viessmann Vitocal 350-A AWHI 351.A14 (14,5 kW)","14,5",297223,/preisvergleich/Relocate/436143494.html?categoryId=18459&pos=2&price=10496.63&productid=3460311&sid=297223&type=offer,3460311,18459," VIESS­MANN Vi­to­cal 350-A, Typ AWHI351. A14 Luft/Was­ser-Wär­me­pum­pe mit 14, 5 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe / Nennwärmeleistung: 9,7 kW / Leistungszahl (COP): 3,6 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser / Serie: Vaillant geoTherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 62 °C / Wasserinhalt im ...","Vaillant geoTherm plus VWL 102/3 S (9,7 kW)",11199.0," Vaillant geoTherm plus VWL 102/3 S (9,7 kW)","9,7",299983,/preisvergleich/Relocate/598384323.html?categoryId=18459&pos=2&price=11199.0&productid=2443895&sid=299983&type=offer,2443895,18459, Vail­lant Vail­lant Hei­zungs-Wär­me­pum­pe VWL 102/3 S
"Trinkwasser-Wärmepumpe, Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 222-S (5,6 kW)",5788.0," Viessmann Vitocal 222-S (5,6 kW)","5,6",9701,/preisvergleich/Relocate/437653507.html?categoryId=18459&pos=2&price=5788.0&productid=3393707&sid=9701&type=offer,3393707,18459, 
"Luft/Wasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 8,33 kW / Leistungszahl (COP): 4,17 / Energie-Effizienzklasse Raumheizung bei 55°C: A++ Watt / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Stiebel Eltron WPL / Energieträger: Luftwärme, ...","Stiebel Eltron WPL 25 A (8,33 kW)",10409.0," Stiebel Eltron WPL 25 A (8,33 kW)","8,33",280623,/preisvergleich/Relocate/492717416.html?categoryId=18459&pos=1&price=10409.0&productid=4637955&sid=280623&type=offer,4637955,18459, Stie­bel Eltron 232493 - In­ver­ter-Wär­me­pum­pe WPL 25 A Luft-Was­ser Wär­me­pum­pe
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact 500 Liter (8 kW),6649.0, Rotex HPSU compact 500 Liter (8 kW),"5,51",223861,/preisvergleich/Relocate/367008575.html?categoryId=18459&pos=1&price=6649.0&productid=4637291&sid=223861&type=offer,4637291,18459, Rotex Paket 3C Luft-/Was­ser Wär­me­pum­pe HPSU com­pact 508 8 kW-9X + 500 L Spei­cher
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 11,3 kW / Leistungszahl (COP): 3,7 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Stiebel Eltron WPL / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Temperatur-Obergrenze: 40 °C / ...","Stiebel Eltron WPL 18 (11,3 kW)",8635.0," Stiebel Eltron WPL 18 (11,3 kW)","11,3",9701,/preisvergleich/Relocate/602308926.html?categoryId=18459&pos=6&price=8635.0&productid=790063&sid=9701&type=offer,790063,18459, 
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 9 kW / Leistungszahl (COP): 3,9 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 50 °C / Temperatur-Obergrenze: 35 °C / ...",Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),10302.54, Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),9,297223,/preisvergleich/Relocate/436142860.html?categoryId=18459&pos=6&price=10302.54&productid=1066890&sid=297223&type=offer,1066890,18459," VIESS­MANN Vi­to­cal 300-A, Typ AW­CI-AC301. A Luft/Was­ser-Wär­me­pum­pe mit 3-9 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)",4564.01," Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)","5,6",297223,/preisvergleich/Relocate/436147318.html?categoryId=18459&pos=6&price=4564.01&productid=4646937&sid=297223&type=offer,4646937,18459," VIESS­MANN Vi­to­cal 200-S, TypAWB-AC201. B07 Split Luft/Was­ser-Wär­me­pum­pe mit 5, 6 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact (8 kW),6307.0, Rotex HPSU compact (8 kW),"5,51",9701,/preisvergleich/Relocate/603435053.html?categoryId=18459&pos=3&price=6307.0&productid=2611201&sid=9701&type=offer,2611201,18459, 
"Trinkwasser-Wärmepumpe, Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 1,6 kW / Leistungszahl (COP): 4,1 / Energie-Effizienzklasse Raumheizung bei 55°C: A Watt / verwendbar für: Trinkwasser / Serie: Stiebel Eltron WWK / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 55 °C / ...","Stiebel Eltron WWK 300 (1,6 kW)",2321.95," Stiebel Eltron WWK 300 (1,6 kW)","1,6",299083,/preisvergleich/Relocate/500849924.html?categoryId=18459&pos=6&price=2321.95&productid=1434231&sid=299083&type=offer,1434231,18459, Stie­bel Eltron Brauch­was­ser-Wär­me­pum­pe WWK300elec­tro­nic
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 24,5 kW / Leistungszahl (COP): 3,8 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Buderus Logatherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Temperatur-Obergrenze: 35 °C / ...","Buderus Logatherm WPL 25 A (24,5 kW)",15429.0," Buderus Logatherm WPL 25 A (24,5 kW)","24,5",9701,/preisvergleich/Relocate/418084006.html?categoryId=18459&pos=1&price=15429.0&productid=3583170&sid=9701&type=offer,3583170,18459, 
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 1,67 kW / Leistungszahl (COP): 3,7 / verwendbar für: Trinkwasser, Luftkühlung / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 65 °C / Wasserinhalt im Kessel: 308 Liter / ...","Viessmann Vitocal 161-A WWK (1,67 kW)",2061.99," Viessmann Vitocal 161-A WWK (1,67 kW)","1,67",276812,/preisvergleich/Relocate/492716634.html?categoryId=18459&pos=3&price=2061.99&productid=4636818&sid=276812&type=offer,4636818,18459, Viess­mann Vi­to­cal 161-A WWK 111.A02
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 2,52 kW / Leistungszahl (COP): 4,3 / verwendbar für: Trinkwasser / Serie: Buderus Logatherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Wasserinhalt im Kessel: 260 Liter / Temperatur-Untergrenze: 5 ...","Buderus Logatherm WPT270/2 I-S (2,52 kW)",1970.0," Buderus Logatherm WPT270/2 I-S (2,52 kW)","2,52",9701,/preisvergleich/Relocate/597453243.html?categoryId=18459&pos=3&price=1970.0&productid=4247475&sid=9701&type=offer,4247475,18459, 
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 14,5 kW / Leistungszahl (COP): 3,5 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 65 ...","Viessmann Vitocal 350-A AWHI 351.A14 (14,5 kW)",11429.0," Viessmann Vitocal 350-A AWHI 351.A14 (14,5 kW)","14,5",9701,/preisvergleich/Relocate/445651429.html?categoryId=18459&pos=3&price=11429.0&productid=3460311&sid=9701&type=offer,3460311,18459, 
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe / Nennwärmeleistung: 9,7 kW / Leistungszahl (COP): 3,6 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser / Serie: Vaillant geoTherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 62 °C / Wasserinhalt im ...","Vaillant geoTherm plus VWL 102/3 S (9,7 kW)",11498.0," Vaillant geoTherm plus VWL 102/3 S (9,7 kW)","9,7",9701,/preisvergleich/Relocate/564596380.html?categoryId=18459&pos=3&price=11498.0&productid=2443895&sid=9701&type=offer,2443895,18459, 
"Trinkwasser-Wärmepumpe, Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 222-S (5,6 kW)",5899.31," Viessmann Vitocal 222-S (5,6 kW)","5,6",297223,/preisvergleich/Relocate/436142994.html?categoryId=18459&pos=3&price=5899.31&productid=3393707&sid=297223&type=offer,3393707,18459," VIESS­MANN Vi­to­cal 222-S, TypAWT-AC221. A07 Split Luft/Was­ser-Wär­me­pum­pe mit 5, 6 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact 500 Liter (8 kW),6649.0, Rotex HPSU compact 500 Liter (8 kW),"5,51",9701,/preisvergleich/Relocate/445193694.html?categoryId=18459&pos=2&price=6649.0&productid=4637291&sid=9701&type=offer,4637291,18459, 
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 9 kW / Leistungszahl (COP): 3,9 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 50 °C / Temperatur-Obergrenze: 35 °C / ...",Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),10316.28, Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),9,294528,/preisvergleich/Relocate/559986577.html?categoryId=18459&pos=7&price=10316.28&productid=1066890&sid=294528&type=offer,1066890,18459, Vi­to­cal 300-A 9 KW für Fuß­bo­den­hei­zung und Trink­was­se­rer­wär­mung
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)",4915.99," Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)","5,6",276812,/preisvergleich/Relocate/496854594.html?categoryId=18459&pos=7&price=4915.99&productid=4646937&sid=276812&type=offer,4646937,18459, Paket Vi­to­cal 200-S Split Luft/Was­ser-Wär­me­pu­me
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact (8 kW),6359.0, Rotex HPSU compact (8 kW),"5,51",223861,/preisvergleich/Relocate/367008576.html?categoryId=18459&pos=4&price=6359.0&productid=2611201&sid=223861&type=offer,2611201,18459, Rotex Paket 25C Luft-/Was­ser-Wär­me­pum­pe HPSU com­pact 308 Biv 8 kW + Spei­cher
"Trinkwasser-Wärmepumpe, Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 1,6 kW / Leistungszahl (COP): 4,1 / Energie-Effizienzklasse Raumheizung bei 55°C: A Watt / verwendbar für: Trinkwasser / Serie: Stiebel Eltron WWK / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 55 °C / ...","Stiebel Eltron WWK 300 (1,6 kW)",2321.95," Stiebel Eltron WWK 300 (1,6 kW)","1,6",11821,/preisvergleich/Relocate/496619994.html?categoryId=18459&pos=7&price=2321.95&productid=1434231&sid=11821&type=offer,1434231,18459, Stie­bel Eltron Brauch­was­ser-Wär­me­pum­pe WWK300elec­tro­nic
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 24,5 kW / Leistungszahl (COP): 3,8 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Buderus Logatherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Temperatur-Obergrenze: 35 °C / ...","Buderus Logatherm WPL 25 A (24,5 kW)",15798.0," Buderus Logatherm WPL 25 A (24,5 kW)","24,5",9701,/preisvergleich/Relocate/590042277.html?categoryId=18459&pos=2&price=15798.0&productid=3583170&sid=9701&type=offer,3583170,18459, 
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 1,67 kW / Leistungszahl (COP): 3,7 / verwendbar für: Trinkwasser, Luftkühlung / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 65 °C / Wasserinhalt im Kessel: 308 Liter / ...","Viessmann Vitocal 161-A WWK (1,67 kW)",2250.0," Viessmann Vitocal 161-A WWK (1,67 kW)","1,67",254469,/preisvergleich/Relocate/499372029.html?categoryId=18459&pos=4&price=2250.0&productid=4636818&sid=254469&type=offer,4636818,18459, Viess­mann Vi­to­cal 161A Warm­was­ser Wär­me­pum­pe f. Um­luft­be­trieb ohne Wär­me­tau­scher
"Luft/Wasser-Wärmepumpe, Trinkwasser-Wärmepumpe / Nennwärmeleistung: 2,52 kW / Leistungszahl (COP): 4,3 / verwendbar für: Trinkwasser / Serie: Buderus Logatherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 60 °C / Wasserinhalt im Kessel: 260 Liter / Temperatur-Untergrenze: 5 ...","Buderus Logatherm WPT270/2 I-S (2,52 kW)",2199.5," Buderus Logatherm WPT270/2 I-S (2,52 kW)","2,52",288366,/preisvergleich/Relocate/425968242.html?categoryId=18459&pos=4&price=2199.5&productid=4247475&sid=288366&type=offer,4247475,18459," Bu­de­rus Lo­ga­therm WPT 270/2 I - S Trink­was­ser-Wär­me­pum­pe, Raum­luft­nut­zung mit Wär­me­tau­scher"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe / Nennwärmeleistung: 9,7 kW / Leistungszahl (COP): 3,6 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser / Serie: Vaillant geoTherm / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 62 °C / Wasserinhalt im ...","Vaillant geoTherm plus VWL 102/3 S (9,7 kW)",11498.0," Vaillant geoTherm plus VWL 102/3 S (9,7 kW)","9,7",9701,/preisvergleich/Relocate/437216123.html?categoryId=18459&pos=4&price=11498.0&productid=2443895&sid=9701&type=offer,2443895,18459, 
"Trinkwasser-Wärmepumpe, Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 222-S (5,6 kW)",6008.43," Viessmann Vitocal 222-S (5,6 kW)","5,6",297223,/preisvergleich/Relocate/436147658.html?categoryId=18459&pos=4&price=6008.43&productid=3393707&sid=297223&type=offer,3393707,18459," VIESS­MANN Vi­to­cal 222-S, TypAWT-AC221. A07 Split Luft/Was­ser-Wär­me­pum­pe mit 5, 6 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact 500 Liter (8 kW),6683.0, Rotex HPSU compact 500 Liter (8 kW),"5,51",9701,/preisvergleich/Relocate/323030981.html?categoryId=18459&pos=3&price=6683.0&productid=4637291&sid=9701&type=offer,4637291,18459, 
"Luft/Wasser-Wärmepumpe / Nennwärmeleistung: 9 kW / Leistungszahl (COP): 3,9 / Energie-Effizienzklasse Raumheizung bei 35°C: A / verwendbar für: Heizungswasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale Vorlauftemperatur: 50 °C / Temperatur-Obergrenze: 35 °C / ...",Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),11010.59, Viessmann Vitocal 300-A AWCI-AC 301.A (9 kW),9,297223,/preisvergleich/Relocate/436147465.html?categoryId=18459&pos=8&price=11010.59&productid=1066890&sid=297223&type=offer,1066890,18459," VIESS­MANN Vi­to­cal 300-A, Typ AW­CI-AC301. A Luft/Was­ser-Wär­me­pum­pe mit 3-9 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,6 kW / Leistungszahl (COP): 3,24 / Energie-Effizienzklasse Raumheizung bei 35°C: D / verwendbar für: Heizungswasser, Trinkwasser / Serie: Viessmann Vitocal / Energieträger: Luftwärme, Elektrizität / maximale ...","Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)",5077.97," Viessmann Vitocal 200-S AWB201.B07 (5,6 kW)","5,6",297223,/preisvergleich/Relocate/436147952.html?categoryId=18459&pos=8&price=5077.97&productid=4646937&sid=297223&type=offer,4646937,18459," VIESS­MANN Vi­to­cal 200-S, Typ AWB201. B07 Split Luft/Was­ser-Wär­me­pum­pe mit 5, 6 kW"
"Luft/Wasser-Wärmepumpe, Split-Wärmepumpe, Trinkwasser-Wärmepumpe, Inverter-Wärmepumpe / Nennwärmeleistung: 5,51 kW / Leistungszahl (COP): 3,54 / Energie-Effizienzklasse Raumheizung bei 35°C: B / verwendbar für: Heizungswasser, Trinkwasser, Kühlwasser / Serie: Rotex HPSU / Energieträger: Luftwärme, ...",Rotex HPSU compact (8 kW),6649.0, Rotex HPSU compact (8 kW),"5,51",223861,/preisvergleich/Relocate/367008575.html?categoryId=18459&pos=5&price=6649.0&productid=2611201&sid=223861&type=offer,2611201,18459, Rotex Paket 3C Luft-/Was­ser Wär­me­pum­pe HPSU com­pact 508 8 kW-9X + 500 L Spei­cher
