title,price,sid,linkwithprice,desc,categoryId,productid
Viessmann Vitodens 222-W (13 kW),2857.6,9701,/preisvergleich/Relocate/475430102.html?categoryId=18406&pos=1&price=2857.6&productid=4677123&sid=9701&type=offer,",",18406,4677123
Viessmann Vitodens 222-W (13 kW),2885.8,294528,/preisvergleich/Relocate/559969174.html?categoryId=18406&pos=2&price=2885.8&productid=4677123&sid=294528&type=offer,"Vi­to­dens 222-W 13 kW mit Vi­to­tro­nic 100 HC1B, hoch­ef­fi­zi­ent",18406,4677123
Viessmann Vitodens 222-W (13 kW),2934.94,9701,/preisvergleich/Relocate/513493664.html?categoryId=18406&pos=3&price=2934.94&productid=4677123&sid=9701&type=offer,",",18406,4677123
Viessmann Vitodens 222-W (13 kW),3008.99,276812,/preisvergleich/Relocate/513353429.html?categoryId=18406&pos=4&price=3008.99&productid=4677123&sid=276812&type=offer,"Viess­mann Vi­to­dens 222-W mit Vi­to­tro­nic 100 3,2 - 13,0 kW",18406,4677123
Viessmann Vitodens 222-W (13 kW),3232.99,276812,/preisvergleich/Relocate/513353126.html?categoryId=18406&pos=5&price=3232.99&productid=4677123&sid=276812&type=offer,"Viess­mann Vi­to­dens 222-W mit Vi­to­tro­nic 200 3,2 - 13,0 kW",18406,4677123
Viessmann Vitodens 200-W (13 kW),1631.28,293331,/preisvergleich/Relocate/585082438.html?categoryId=18406&pos=1&price=1631.28&productid=3664000&sid=293331&type=offer,"Viess­mann Vi­to­dens 200-W 13 kW Gas-Brenn­wert­heiz­ge­rät Gas­hei­zung Gasther­me B2HA001",18406,3664000
Viessmann Vitodens 222-F (13 kW),2690.0,289859,/preisvergleich/Relocate/481825971.html?categoryId=18406&pos=1&price=2690.0&productid=3131289&sid=289859&type=offer,"Viess­mann Vi­to­dens 222-F Kom­pakt-Brenn­wert­ther­me, 13 kW, VT100, HE ohne Ab­gas­pa­ket, ohne An­schluss-Set Viess­mann",18406,3131289
Viessmann Vitodens 222-W (13 kW),3454.99,276812,/preisvergleich/Relocate/513353032.html?categoryId=18406&pos=6&price=3454.99&productid=4677123&sid=276812&type=offer,"Vi­to­tro­nic 200 HO1B, Mon­ta­ge­hil­fe AP",18406,4677123
Viessmann Vitodens 200-W (13 kW),1715.0,289859,/preisvergleich/Relocate/481777811.html?categoryId=18406&pos=2&price=1715.0&productid=3664000&sid=289859&type=offer,"Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 13 kW, VT100, HE ohne Ab­gas­pa­ket, ohne, ohne Viess­mann",18406,3664000
Viessmann Vitodens 222-F (13 kW),2745.0,9701,/preisvergleich/Relocate/366564113.html?categoryId=18406&pos=2&price=2745.0&productid=3131289&sid=9701&type=offer,",",18406,3131289
Viessmann Vitodens 200-W (13 kW),1760.0,9701,/preisvergleich/Relocate/440781167.html?categoryId=18406&pos=3&price=1760.0&productid=3664000&sid=9701&type=offer,",",18406,3664000
Viessmann Vitodens 222-F (13 kW),2800.0,9701,/preisvergleich/Relocate/475430046.html?categoryId=18406&pos=3&price=2800.0&productid=3131289&sid=9701&type=offer,",",18406,3131289
Viessmann Vitodens 200-W (13 kW),1769.0,9701,/preisvergleich/Relocate/362636046.html?categoryId=18406&pos=4&price=1769.0&productid=3664000&sid=9701&type=offer,",",18406,3664000
Viessmann Vitodens 222-F (13 kW),2827.34,294528,/preisvergleich/Relocate/559986562.html?categoryId=18406&pos=4&price=2827.34&productid=3131289&sid=294528&type=offer,"Vi­to­dens 222-F 13 kW mit Vi­to­tro­nic 100 HC1B, hoch­ef­fi­zi­ent",18406,3131289
Viessmann Vitodens 200-W (13 kW),1799.76,297223,/preisvergleich/Relocate/503493983.html?categoryId=18406&pos=5&price=1799.76&productid=3664000&sid=297223&type=offer,"VIESS­MANN B2HA001 B2HA001 Vi­to­dens 200-W Gas-Brenn­wert-Wand­ge­rät 3,2-13, 0 kW mit Vi­to­tro­nic 100",18406,3664000
Viessmann Vitodens 222-F (13 kW),2873.62,276812,/preisvergleich/Relocate/436314809.html?categoryId=18406&pos=5&price=2873.62&productid=3131289&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 222-F 13 kW Vi­to­tro­nic",18406,3131289
Viessmann Vitodens 200-W (13 kW),1822.69,293331,/preisvergleich/Relocate/585082312.html?categoryId=18406&pos=6&price=1822.69&productid=3664000&sid=293331&type=offer,"Viess­mann Vi­to­dens 200-W 13 kW Gas-Brenn­wert-Ther­me Brenn­wert­hei­zung Gasther­me B2HA003",18406,3664000
Viessmann Vitodens 222-F (13 kW),2873.62,276812,/preisvergleich/Relocate/436315101.html?categoryId=18406&pos=6&price=2873.62&productid=3131289&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 222-F 13 kW Vi­to­tro­nic",18406,3131289
Viessmann Vitodens 200-W (13 kW),1828.7,297223,/preisvergleich/Relocate/503498734.html?categoryId=18406&pos=7&price=1828.7&productid=3664000&sid=297223&type=offer,"VIESS­MANN B2HA003 B2HA003 Vi­to­dens 200-W Gas-Brenn­wert-Wand­ge­rät 3,2-13, 0 kW mit Vi­to­tro­nic 200",18406,3664000
Viessmann Vitodens 222-F (13 kW),2947.99,276812,/preisvergleich/Relocate/387844471.html?categoryId=18406&pos=7&price=2947.99&productid=3131289&sid=276812&type=offer,"Viess­mann Vi­to­dens 222-F B2TA mit Vi­to­tro­nic 100 3,2 - 13,0 kW",18406,3131289
Viessmann Vitodens 200-W (13 kW),1890.9,294528,/preisvergleich/Relocate/559966996.html?categoryId=18406&pos=8&price=1890.9&productid=3664000&sid=294528&type=offer,"Vi­to­dens 200-W 13KW mit Vi­to­tro­nic 100",18406,3664000
Viessmann Vitodens 222-F (13 kW),2947.99,276812,/preisvergleich/Relocate/387844094.html?categoryId=18406&pos=8&price=2947.99&productid=3131289&sid=276812&type=offer,"Viess­mann Vi­to­dens 222-F B2SA mit Vi­to­tro­nic 100 3,2 - 13,0 kW",18406,3131289
Viessmann Vitodens 200-W (13 kW),1899.0,288366,/preisvergleich/Relocate/306412868.html?categoryId=18406&pos=9&price=1899.0&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Typ B2HA inkl. Vi­to­tro­nic 100 ""3,2 - 13 kW""",18406,3664000
Viessmann Vitodens 222-F (13 kW),2965.0,289859,/preisvergleich/Relocate/481778260.html?categoryId=18406&pos=9&price=2965.0&productid=3131289&sid=289859&type=offer,"Viess­mann 222-F Gasther­me, 13 kW, B2SA010, Spei­cher in­nen­be­heizt, Auf­putz l/r Viess­mann",18406,3131289
Viessmann Vitodens 200-W (13 kW),1909.99,276812,/preisvergleich/Relocate/387844301.html?categoryId=18406&pos=10&price=1909.99&productid=3664000&sid=276812&type=offer,"Viess­mann Vi­to­dens 200-W mit Vi­to­tro­nic 100 3,2 - 13,0 kW",18406,3664000
Viessmann Vitodens 222-F (13 kW),2965.0,289859,/preisvergleich/Relocate/481795230.html?categoryId=18406&pos=10&price=2965.0&productid=3131289&sid=289859&type=offer,"Viess­mann 222-F Gasther­me, 13 kW, B2SA007, Spei­cher in­nen­be­heizt, Auf­putz oben Viess­mann",18406,3131289
Viessmann Vitodens 200-W (13 kW),2041.73,293331,/preisvergleich/Relocate/585082566.html?categoryId=18406&pos=11&price=2041.73&productid=3664000&sid=293331&type=offer,"Viess­mann Paket Vi­to­dens Gas­brenn­wert-Ther­me 200-W 13 kW B2HA069",18406,3664000
Viessmann Vitodens 222-F (13 kW),3171.99,276812,/preisvergleich/Relocate/387844400.html?categoryId=18406&pos=11&price=3171.99&productid=3131289&sid=276812&type=offer,"Vi­to­dens 222-F mit Vi­to­tro­nic 200, La­de­spei­cher 3,2 - 13,0 kW",18406,3131289
Viessmann Vitodens 200-W (13 kW),2049.0,288366,/preisvergleich/Relocate/306412844.html?categoryId=18406&pos=12&price=2049.0&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Typ B2HA inkl. Vi­to­tro­nic 200 ""3,2 - 13 kW""",18406,3664000
Viessmann Vitodens 222-F (13 kW),3171.99,276812,/preisvergleich/Relocate/387844058.html?categoryId=18406&pos=12&price=3171.99&productid=3131289&sid=276812&type=offer,"Viess­mann Vi­to­dens 222-F BS2A mit Vi­to­tro­nic 200 3,2 - 13,0 kW",18406,3131289
Viessmann Vitodens 200-W (13 kW),2060.9,294528,/preisvergleich/Relocate/559986259.html?categoryId=18406&pos=13&price=2060.9&productid=3664000&sid=294528&type=offer,"Vi­to­dens 200-W 13KW mit Vi­to­tro­nic 200",18406,3664000
Viessmann Vitodens 222-F (13 kW),3299.8,294528,/preisvergleich/Relocate/559967057.html?categoryId=18406&pos=13&price=3299.8&productid=3131289&sid=294528&type=offer,"Paket Vi­to­dens 222-W 13KW mit Vi­to­tro­nic 200, La­de­spei­cher und Mon­ta­ge­hil­fe AP",18406,3131289
Viessmann Vitodens 200-W (13 kW),2133.99,276812,/preisvergleich/Relocate/387843970.html?categoryId=18406&pos=14&price=2133.99&productid=3664000&sid=276812&type=offer,"Viess­mann Vi­to­dens 200-W mit Vi­to­tro­nic 200 3,2 - 13,0 kW",18406,3664000
Viessmann Vitodens 222-F (13 kW),3300.0,294528,/preisvergleich/Relocate/559986572.html?categoryId=18406&pos=14&price=3300.0&productid=3131289&sid=294528&type=offer,"Vi­to­dens 222-F 13KW mit Spei­cher mit Vi­to­tro­nic 200 Kom­pakt­ge­rät",18406,3131289
Viessmann Vitodens 200-W (13 kW),2304.18,293331,/preisvergleich/Relocate/585082569.html?categoryId=18406&pos=15&price=2304.18&productid=3664000&sid=293331&type=offer,"Viess­mann Paket Brenn­wert-Gasther­me Vi­to­dens 200-W 13 kW Spei­cher CVA 160 L B2HA062",18406,3664000
Viessmann Vitodens 222-F (13 kW),3400.99,276812,/preisvergleich/Relocate/513353389.html?categoryId=18406&pos=15&price=3400.99&productid=3131289&sid=276812&type=offer,"Vi­to­tro­nic 200 HO1B, Mon­ta­ge­hil­fe AP 3,2 - 13,0 kW, Auf­putz-Mon­ta­ge",18406,3131289
Viessmann B2SA010,3830.0,289859,/preisvergleich/Relocate/481822702.html?categoryId=18406&pos=1&price=3830.0&productid=3131289&sid=289859&type=offer,"Viess­mann 222-F Gasther­me, 13 kW, B2SA013, Spei­cher in­nen­be­heizt, Auf­bau-Kit Viess­mann",18406,3131289
Viessmann B2SA010,4204.1,276812,/preisvergleich/Relocate/436315150.html?categoryId=18406&pos=2&price=4204.1&productid=3131289&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 222-F 13 kW Vi­to­tro­nic",18406,3131289
Viessmann Vitodens 200 13kW,2319.96,293331,/preisvergleich/Relocate/585082600.html?categoryId=18406&pos=1&price=2319.96&productid=3664000&sid=293331&type=offer,"Viess­mann Paket Brenn­wert Gas­hei­zung Vi­to­dens 200-W 13 kW Spei­cher CVA 200 L B2HA064",18406,3664000
Viessmann Vitodens 200 13kW,2389.59,276812,/preisvergleich/Relocate/569580298.html?categoryId=18406&pos=2&price=2389.59&productid=3664000&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 200-W 13 kW Heiz­ge­rät Vit",18406,3664000
Viessmann Vitodens 200 13kW,2485.0,289859,/preisvergleich/Relocate/481827699.html?categoryId=18406&pos=3&price=2485.0&productid=3664000&sid=289859&type=offer,"Viess­mann Vi­to­dens 200-W Gasther­me, 13 kW, B2HA062, 160 L Vi­to­cell 100-W, CVA Viess­mann",18406,3664000
Viessmann Vitodens 200 13kW,2490.0,289859,/preisvergleich/Relocate/481821712.html?categoryId=18406&pos=4&price=2490.0&productid=3664000&sid=289859&type=offer,"Viess­mann Vi­to­dens 200-W Gasther­me, 13 kW, B2HA058, 120 L Vi­to­cell 100-W, CUG Viess­mann",18406,3664000
Viessmann Vitodens 200 13kW,2500.0,289859,/preisvergleich/Relocate/481819774.html?categoryId=18406&pos=5&price=2500.0&productid=3664000&sid=289859&type=offer,"Viess­mann Vi­to­dens 200-W Gasther­me, 13 kW, B2HA064, 200 L Vi­to­cell 100-W, CVA Viess­mann",18406,3664000
Viessmann Vitodens 200 13kW,2519.36,276812,/preisvergleich/Relocate/387843588.html?categoryId=18406&pos=6&price=2519.36&productid=3664000&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 200-W ne­ben­gest. Spei­cher 3,2 - 13,0 kW, 160 Liter",18406,3664000
Viessmann Vitodens 200 13kW,2530.0,289859,/preisvergleich/Relocate/481779291.html?categoryId=18406&pos=7&price=2530.0&productid=3664000&sid=289859&type=offer,"Viess­mann Vi­to­dens 200-W Gasther­me, 13 kW, B2HA060, 150 L Vi­to­cell 100-W, CUG Viess­mann",18406,3664000
Viessmann Vitodens 200 13kW,2572.9,294528,/preisvergleich/Relocate/559967017.html?categoryId=18406&pos=8&price=2572.9&productid=3664000&sid=294528&type=offer,"Vi­to­dens 200-W 13 KW mit Vi­to­tro­nic 200 mit Spei­cher 200l ne­ben­ge­stellt",18406,3664000
Viessmann Vitodens 200 13kW,2655.19,294528,/preisvergleich/Relocate/559986001.html?categoryId=18406&pos=9&price=2655.19&productid=3664000&sid=294528&type=offer,"Paket Vi­to­dens 200-W 13KW mit Spei­cher 160l ne­ben­ge­stellt",18406,3664000
Viessmann Vitodens 200 13kW,2715.23,276812,/preisvergleich/Relocate/387844157.html?categoryId=18406&pos=10&price=2715.23&productid=3664000&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 200-W ne­ben­gest. Spei­cher 3,2 - 13,0 kW, 200 Liter",18406,3664000
Viessmann Vitodens 200 13kW,2724.9,288366,/preisvergleich/Relocate/388210285.html?categoryId=18406&pos=11&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CVA 160 Liter (ne­ben­ge­stellt) Schacht­durch­füh­rung 7m""",18406,3664000
Viessmann Vitodens 200 13kW,2724.9,288366,/preisvergleich/Relocate/388210293.html?categoryId=18406&pos=12&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CVA 160 Liter (ne­ben­ge­stellt) Senk­rech­te Dach­durch­füh­rung dach­stein­rot""",18406,3664000
Viessmann Vitodens 200 13kW,2724.9,288366,/preisvergleich/Relocate/388210302.html?categoryId=18406&pos=13&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CUG 150 Liter Senk­rech­te Dach­durch­füh­rung schwarz""",18406,3664000
Viessmann Vitodens 200 13kW,2724.9,288366,/preisvergleich/Relocate/388210388.html?categoryId=18406&pos=14&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CUG 120 Liter Schacht­durch­füh­rung 7m""",18406,3664000
Viessmann Vitodens 200 13kW,2724.9,288366,/preisvergleich/Relocate/388210407.html?categoryId=18406&pos=15&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CUG 120 Liter Senk­rech­te Dach­durch­füh­rung schwarz""",18406,3664000
Viessmann Vitodens 200W (13 kW),2724.9,288366,/preisvergleich/Relocate/388210316.html?categoryId=18406&pos=1&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CVA 160 Liter (ne­ben­ge­stellt) Senk­rech­te Dach­durch­füh­rung schwarz""",18406,3664000
Viessmann Vitodens 200W (13 kW),2724.9,288366,/preisvergleich/Relocate/388210509.html?categoryId=18406&pos=2&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CUG 150 Liter Schacht­durch­füh­rung 7m""",18406,3664000
Viessmann Vitodens 200W (13 kW),2724.9,288366,/preisvergleich/Relocate/388210445.html?categoryId=18406&pos=3&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CUG 150 Liter Senk­rech­te Dach­durch­füh­rung dach­stein­rot""",18406,3664000
Viessmann Vitodens 200W (13 kW),2724.9,288366,/preisvergleich/Relocate/388210482.html?categoryId=18406&pos=4&price=2724.9&productid=3664000&sid=288366&type=offer,"Viess­mann Vi­to­dens 200-W Paket in­klu­si­ve Ab­gas­füh­rung ""3,2 - 13 kW CUG 120 Liter Senk­rech­te Dach­durch­füh­rung dach­stein­rot""",18406,3664000
Viessmann Vitodens 200W (13 kW),2780.0,289859,/preisvergleich/Relocate/481808197.html?categoryId=18406&pos=5&price=2780.0&productid=3664000&sid=289859&type=offer,"Viess­mann Vi­to­dens 200-W Gasther­me, 13 kW, B2HA067, 300 L Vi­to­cell 100-W, CVB Viess­mann",18406,3664000
Viessmann Vitodens 200W (13 kW),2794.22,293331,/preisvergleich/Relocate/585082808.html?categoryId=18406&pos=6&price=2794.22&productid=3664000&sid=293331&type=offer,"Viess­mann Paket Vi­to­dens Gas­brenn­wert-Ther­me 200-W 13 kW Vi­to­tro­nic 200 B2HA071",18406,3664000
Viessmann Vitodens 200W (13 kW),3270.29,276812,/preisvergleich/Relocate/569580308.html?categoryId=18406&pos=7&price=3270.29&productid=3664000&sid=276812&type=offer,"Viess­mann Paket Vi­to­dens 200-W 13 kW Heiz­ge­rät Vit",18406,3664000
